"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"192.72.7.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.8.0","h0-192-72-8.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.9.0","h0-192-72-9.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.10.0","h0-192-72-10.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.11.0","h0-192-72-11.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.12.0","h0-192-72-12.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.13.0","h0-192-72-13.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.14.0","h0-192-72-14.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.15.0","h0-192-72-15.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.16.0","h0-192-72-16.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.17.0","h0-192-72-17.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.18.0","h0-192-72-18.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.19.0","h0-192-72-19.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.20.0","h0-192-72-20.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.21.0","h0-192-72-21.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.22.0","h0-192-72-22.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.23.0","h0-192-72-23.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.24.0","h0-192-72-24.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.25.0","h0-192-72-25.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.26.0","h0-192-72-26.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.27.0","h0-192-72-27.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.28.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.29.0","h0-192-72-29.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.30.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.31.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.32.0","h0-192-72-32.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.33.0","h0-192-72-33.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.34.0","h0-192-72-34.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.36.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.40.0","h0-192-72-40.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.48.0","h0-192-72-48.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.64.0","sj64-0.dialup.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.128.0","h0-192-72-128.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.132.0","h0-192-72-132.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.133.0","h0-192-72-133.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.134.0","h0-192-72-134.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.136.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.144.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.160.0","h0-192-72-160.seed.net.tw","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.192.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.224.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.240.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.248.0","","Taiwan","","","Digital United Inc.","4780","24","121"
"192.72.252.0","","Taiwan","","","","","24","121"
"192.83.166.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.167.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.168.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.169.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.170.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.171.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.172.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.173.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.174.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.175.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.176.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.177.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.178.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.179.0","","Taiwan","","","National Chiao Tung University","9916","24","121"
"192.83.180.0","","Taiwan","","","National Chiao Tung University","9916","24","121"
"192.83.181.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.182.0","","Taiwan","","","National Cheng Kung University","18177","24","121"
"192.83.184.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.185.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.186.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.187.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.188.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.189.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.190.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.191.0","","Taiwan","","","National Sun Yat-sen University","17713","24","121"
"192.83.192.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.193.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.83.194.0","","Taiwan","","","National Sun Yat-sen University","17713","24","121"
"192.83.196.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.95.3.164","ip164.ip-192-95-3.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5063","-73.5794"
"192.95.49.160","ip160.ip-192-95-49.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5063","-73.5794"
"192.95.62.232","","Canada","Quebec","Montreal","OVH SAS","16276","45.5063","-73.5794"
"192.95.63.136","","Canada","Quebec","Montreal","OVH SAS","16276","45.5063","-73.5794"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"192.188.171.0","","Taiwan","","","","","24","121"
"192.192.0.0","","Taiwan","New Taipei","New Taipei","Taiwan Academic Network TANet Information Center","1659","24.9466","121.586"
"192.192.128.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.160.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.164.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.165.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.166.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.168.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.176.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"192.192.192.0","","Taiwan","","","National Sun Yat-sen University","17713","24","121"
"192.253.254.128","","Taiwan","","","","","24","121"
"193.42.40.0","193-42-40-0.idc-ip.as134823.net","Taiwan","","","Sky Digital Co., Ltd.","134823","24","121"
"193.149.158.0","","Taiwan","","","","","24","121"
"193.149.166.0","","Taiwan","","","","","24","121"
"195.80.148.0","","Taiwan","Taipei City","Taipei","EstNOC OY","206804","25.0504","121.5324"
"198.27.102.184","ip184.ip-198-27-102.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5542","-73.6117"
"198.27.106.204","ip204.ip-198-27-106.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5542","-73.6117"
"198.27.110.56","","Canada","Quebec","Montreal","OVH SAS","16276","45.5542","-73.6117"
"198.27.111.152","ip152.ip-198-27-111.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5542","-73.6117"
"202.2.52.0","202-2-52-host0.kbtelecom.net","Taiwan","Taipei City","Taipei","Hoshin Multimedia Center Inc.","9416","25.0504","121.5324"
"202.3.160.0","","Taiwan","","","AboveNet Communications Taiwan","17408","24","121"
"202.5.4.0","","Taiwan","","","GETOP Automatic System Inc.","18043","24","121"
"202.5.8.0","","Taiwan","","","","","24","121"
"202.5.12.0","","Taiwan","","","National Center for Research on Earthquake Engineering","18183","24","121"
"202.5.224.0","","Taiwan","","","Digidom CableTV Co., LTD.","131607","24","121"
"202.6.104.0","","Taiwan","","","Taishin International Bank","18421","24","121"
"202.8.14.0","","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.12.76.0","202-12-76-0.static.ip.net.tw","Taiwan","","","Yuan-Jhen Info., Co., Ltd","131149","24","121"
"202.39.0.0","202-39-0-0.hinet-ip.hinet.net","Taiwan","Taipei City","Taipei","Data Communication Business Group","3462","25.0504","121.5324"
"202.41.146.0","","Taiwan","","","","","24","121"
"202.55.224.0","","Taiwan","Taipei City","Taipei","AboveNet Communications Taiwan","17408","25.0504","121.5324"
"202.59.250.0","","Taiwan","","","TWIDC","55789","24","121"
"202.80.104.0","","Taiwan","","","DigiCentre Company Limited","7532","24","121"
"202.123.124.0","","Taiwan","","","New Changhua Digital Cable TV CO,.Ltd","131597","24","121"
"202.126.64.0","","Taiwan","","","Data Communication Business Group","3462","24","121"
"202.132.0.0","0.0.132.202.adsl.static.ttn.net","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.133.224.0","","Taiwan","","","AboveNet Communications Taiwan","17408","24","121"
"202.140.160.0","","Taiwan","","","Academia Sinica Grid Computing Center","24167","24","121"
"202.144.208.0","","Taiwan","New Taipei","New Taipei","Taiwan Star Telecom Corporation Limited.Former Vibo Telecom Inc.","24157","24.9466","121.586"
"202.145.32.0","","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.145.64.0","0.64.145.202.adsl.static.ttn.net","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.145.128.0","","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.145.192.0","","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.145.224.0","","Taiwan","","","Taiwan Fixed Network, Telco and Network Service Provider.","9924","24","121"
"202.148.208.0","202-148-208-0.pchome.com.tw","Taiwan","","","","","24","121"
"202.151.48.0","","Taiwan","Kaohsiung","Kaohsiung City","Hoshin Multimedia Center Inc.","9416","22.6148","120.3139"
"202.153.4.0","202-153-4-0.idc-ip.as134823.net","Taiwan","","","Sky Digital Co., Ltd.","134823","24","121"
"202.153.160.0","","Taiwan","","","AboveNet Communications Taiwan","17408","24","121"
"202.153.192.0","","Taiwan","","","","","24","121"
"202.154.192.0","","Taiwan","","","PUNET Taiwan","9216","24","121"
"202.160.64.0","","Taiwan","","","","","24","121"
"202.165.128.0","","Taiwan","","","Singapore Telecommunications Ltd","7473","24","121"
"202.165.144.0","","Taiwan","","","Singapore Telecommunications Ltd","7473","24","121"
"202.168.192.0","","Taiwan","","","EASPNET Inc.","10135","24","121"
"202.169.160.0","","Taiwan","","","Academia Sinica","9264","24","121"
"202.173.32.0","","Taiwan","","","Trade-Van Informaiton Services Co.","9671","24","121"
"202.174.4.0","unknown.yahoo.com","Taiwan","Taipei City","Taipei","Internet Content Provider","10229","25.0504","121.5324"
"202.174.16.0","","Taiwan","","","","","24","121"
"202.178.128.0","","Taiwan","","","Asia Pacific Telecom","17709","24","121"
"202.178.192.0","","Taiwan","","","Asia Pacific Telecom","17709","24","121"
"202.178.224.0","","Taiwan","","","Asia Pacific Telecom","17709","24","121"
"203.15.150.0","","Taiwan","Taichung City","Taichung","","","24.144","120.6844"
"203.55.118.0","","Taiwan","","","","","24","121"
"203.64.0.0","","Taiwan","Taichung City","Taichung","National Taiwan University","17716","24.144","120.6844"
"203.68.0.0","","Taiwan","","","National Sun Yat-sen University","17713","24","121"
"203.72.0.0","","Taiwan","","","Taiwan Academic Network TANet Information Center","1659","24","121"
"203.77.0.0","","Taiwan","","","GCNet Reach & Range Inc.","4662","24","121"
"203.77.4.0","","Taiwan","","","GCNet Reach & Range Inc.","4662","24","121"
"203.77.8.0","","Taiwan","","","GCNet Reach & Range Inc.","4662","24","121"
"203.77.16.0","","Taiwan","","","GCNet Reach & Range Inc.","4662","24","121"
"203.77.32.0","","Taiwan","New Taipei","New Taipei","GCNet Reach & Range Inc.","4662","24.9466","121.586"
"203.77.48.0","","Taiwan","New Taipei","New Taipei","GCNet Reach & Range Inc.","4662","24.9466","121.586"
"203.77.64.0","","Taiwan","New Taipei","New Taipei","GCNet Reach & Range Inc.","4662","24.9466","121.586"
"203.77.96.0","","Taiwan","","","GCNet Reach & Range Inc.","4662","24","121"
"203.78.0.0","","Taiwan","","","","","24","121"
"203.78.176.0","203-78-176-0.twgate-ip.twgate.net","Taiwan","","","Taiwan Internet Gateway","9505","24","121"
"203.79.128.0","","Taiwan","","","Asia Pacific On-line Service Inc.","7482","24","121"
"203.79.192.0","","Taiwan","","","Asia Pacific On-line Service Inc.","7482","24","121"
"203.79.224.0","","Taiwan","","","HITRON TECHNOLOGY INC.","9311","24","121"
"203.80.169.0","","Taiwan","","","","","24","121"
"203.84.144.0","","Taiwan","","","","","24","121"
"203.91.0.0","","Taiwan","","","","","24","121"
"203.105.224.0","","Taiwan","","","Taiwan Mobile Co., Ltd.","24158","24","121"
"203.111.208.0","","Taiwan","Taipei City","Taipei","SaveCom Internation Inc.","9676","25.0504","121.5324"
"203.118.224.0","","Taiwan","","","Hoshin Multimedia Center Inc.","9416","24","121"
"203.119.3.0","","Taiwan","","","AboveNet Communications Taiwan","17408","24","121"
"203.119.94.0","","Taiwan","","","HITRON TECHNOLOGY INC.","9311","24","121"
"203.121.224.0","n224-h0.121.203.dynamic.da.net.tw","Taiwan","New Taipei","New Taipei","DaDa Broadband LTD.","18419","24.9466","121.586"
"203.121.240.0","n240-h0.121.203.dynamic.da.net.tw","Taiwan","New Taipei","New Taipei","DaDa Broadband LTD.","18419","24.9466","121.586"
"203.133.0.0","","Taiwan","","","Hoshin Multimedia Center Inc.","9416","24","121"
"203.133.32.0","host-203-133-32-0.static.kbtelecom.net","Taiwan","","","Hoshin Multimedia Center Inc.","9416","24","121"
"203.133.64.0","host-203-133-64-0.ip.kbtelecom.net","Taiwan","","","Hoshin Multimedia Center Inc.","9416","24","121"
"203.133.96.0","host-203-133-96-0.ip.kbtelecom.net","Taiwan","","","Hoshin Multimedia Center Inc.","9416","24","121"
"203.135.64.0","","Taiwan","","","PUNET Taiwan","9216","24","121"
"203.145.192.0","","Taiwan","","","National Applied Research Laboratories","18426","24","121"
"203.145.208.0","","Taiwan","Taichung City","Taichung","National Center for High-performance Computing","7539","24.144","120.6844"
"203.148.92.0","","Taiwan","","","Telstra Global","4637","24","121"
"203.160.144.0","203-160-144-0.hinet-ip.hinet.net","Taiwan","","","Chi Mei Corporation","24160","24","121"
"203.160.224.0","203-160-224-0.twgate-ip.twgate.net","Taiwan","","","Taiwan Internet Gateway","9505","24","121"
"203.163.192.0","","Taiwan","","","AboveNet Communications Taiwan","17408","24","121"

